steamid,personaname,profileurl,time_created,country,state,city
76561197960328436,abrasion,https://steamcommunity.com/id/abrasion/,Fri Sep 12 08:31:43 2003,Australia,,
76561197960333589,jturbonius,https://steamcommunity.com/id/lakren/,Fri Sep 12 08:51:12 2003,,,
76561197960337280,Sergeon,https://steamcommunity.com/id/sergeon/,Fri Sep 12 09:08:38 2003,United States,Georgia,Atlanta
76561197960346057,choppp,https://steamcommunity.com/id/choppp/,Fri Sep 12 09:41:36 2003,,,
76561197960346263,Crimsonbeak,https://steamcommunity.com/id/Crimsonbeak/,Fri Sep 12 09:42:26 2003,,,
76561197960362833,lightzout,https://steamcommunity.com/id/alwaysinthedark/,,,,
76561197960379998,Hardflip,https://steamcommunity.com/id/hardflip/,Fri Sep 12 12:15:43 2003,United Kingdom (Great Britain),Birmingham,
76561197960389850,Mockery,https://steamcommunity.com/id/Mockery/,,,,
76561197960390789,Postal,https://steamcommunity.com/id/jfingas/,Fri Sep 12 13:09:56 2003,Canada,Ontario,Ottawa
76561197960400232,fredduong,https://steamcommunity.com/id/mXENO/,Fri Sep 12 14:42:49 2003,,,
76561197960409069,HappyNoodle,https://steamcommunity.com/id/rabbitnoodle/,Fri Sep 12 15:36:50 2003,United States,,
76561197960411994,vynnski,https://steamcommunity.com/id/vynn/,Fri Sep 12 16:06:29 2003,United States,,
76561197960412326,Watcher™,https://steamcommunity.com/id/Watcher95/,Fri Sep 12 16:08:34 2003,United States,Pennsylvania,Pittsburgh
76561197960416074,TTOCS,https://steamcommunity.com/id/With2Ls/,Fri Sep 12 16:32:05 2003,United States,Washington,Seattle
76561197960418836,Giggles,https://steamcommunity.com/id/giggleguff/,,,,
76561197960424488,Darth Iratus,https://steamcommunity.com/id/darthiratus/,Fri Sep 12 17:29:47 2003,United States,North Carolina,Charlotte
76561197960428912,neptune [nachos],https://steamcommunity.com/id/webjester/,Fri Sep 12 18:05:18 2003,,,
76561197960432969,▲CAN†ON▲,https://steamcommunity.com/id/wiergraf/,,,,
76561197960435530,Robin,https://steamcommunity.com/id/robinwalker/,Fri Sep 12 18:59:49 2003,United States,Washington,Bellevue
76561197960440949,buzzbat,https://steamcommunity.com/id/buzzbat/,Fri Sep 12 19:36:29 2003,United States,Indiana,
76561197960447296,JorgePasada,https://steamcommunity.com/profiles/76561197960447296/,,,,
76561197960451081,project13,https://steamcommunity.com/id/p13/,Fri Sep 12 21:24:07 2003,United States,Washington,Covington
76561197960453727,Freon,https://steamcommunity.com/id/freon/,,,,
76561197960453974,LITIGATOR,https://steamcommunity.com/profiles/76561197960453974/,Fri Sep 12 22:24:24 2003,United States,,
76561197960462483,Masem,https://steamcommunity.com/id/masem/,Sat Sep 13 00:06:40 2003,United States,Washington,Tacoma
76561197960468127,ReptileIDC,https://steamcommunity.com/id/ReptileIDC/,,,,
76561197960480804,archy,https://steamcommunity.com/id/archyAL/,,,,
76561197960487981,synapse,https://steamcommunity.com/id/tryp4nts/,Sat Sep 13 07:16:29 2003,Canada,,
76561197960508699,Dynotaku,https://steamcommunity.com/id/dynotaku/,Sat Sep 13 11:48:07 2003,United States,Texas,Carrollton
76561197960522471,Dr.Waffles,https://steamcommunity.com/id/DoctorWaffles/,,,,
76561197960526561,rodney stubbs,https://steamcommunity.com/id/rodneystubbs/,Sat Sep 13 15:05:14 2003,United States,,
76561197960534894,IntoTheFray,https://steamcommunity.com/id/intothefray/,,,,
76561197960545974,XP-Chael,https://steamcommunity.com/id/chael/,,,,
76561197960561988,DKY,https://steamcommunity.com/id/realdrakky/,Sun Sep 14 00:03:00 2003,Afghanistan,,
76561197960679411,Sinbu,https://steamcommunity.com/id/Sinbu/,Sun Sep 14 18:49:16 2003,United States,Washington,Seattle
76561197960700332,taronish,https://steamcommunity.com/id/taronish/,Mon Sep 15 04:29:46 2003,,,
76561197960789967,Robotic Puppy Eater,https://steamcommunity.com/id/roboticpuppyeater/,,,,
76561197960793868,alphablu,https://steamcommunity.com/id/alphablu/,Tue Sep 16 00:31:49 2003,United States,Kentucky,Louisville
76561197960795455,sposh,https://steamcommunity.com/id/sposh/,Mon Sep 15 23:49:27 2003,,,
76561197960854484,Sludge Vohaul,https://steamcommunity.com/id/Guilbonium/,Tue Sep 16 16:29:29 2003,United States,California,
76561197960889036,butt pockets,https://steamcommunity.com/id/maile/,,,,
76561197960944505,sevity,https://steamcommunity.com/id/sevity/,Wed Sep 17 18:01:42 2003,,,
76561197961046243,Socksta,https://steamcommunity.com/id/socksta/,Fri Sep 19 07:08:58 2003,United States,Texas,Austin
76561197961056423,Junk,https://steamcommunity.com/id/junktown/,Fri Sep 19 10:01:10 2003,Canada,Ontario,Perth
76561197961092612,Dingobaby,https://steamcommunity.com/id/dingobaby/,Fri Sep 19 20:34:55 2003,,,
76561197961180166,joozy [nachos],https://steamcommunity.com/id/joozy/,Sun Sep 21 06:04:29 2003,United States,,
76561197961272779,GGTY,https://steamcommunity.com/id/GGTY/,Mon Sep 22 22:00:09 2003,,,
76561197961298870,EvilDolemiteSTM,https://steamcommunity.com/id/evildolemitestm/,Tue Sep 23 13:10:07 2003,United States,Texas,Austin
76561197961312079,Mr. Self Destruct,https://steamcommunity.com/id/druuge/,,,,
76561197961322701,Big Boix LaCroix,https://steamcommunity.com/id/Bad-Enough-Dude/,,,,
76561197961367677,Donna,https://steamcommunity.com/profiles/76561197961367677/,Wed Sep 24 22:12:48 2003,United States,California,Los Angeles
76561197961375998,Chango,https://steamcommunity.com/id/changoe/,Thu Sep 25 04:47:19 2003,United States,,
76561197961404480,Pez,https://steamcommunity.com/id/pezguy/,Thu Sep 25 20:24:38 2003,United States,California,Long Beach
76561197961416053,Jesterpb,https://steamcommunity.com/id/jesterpb/,Fri Sep 26 01:06:15 2003,United States,California,
76561197961451148,Kildur,https://steamcommunity.com/id/_midnight/,Fri Sep 26 22:43:46 2003,United States,California,
76561197961568247,Kalaway,https://steamcommunity.com/id/kalaway/,Mon Sep 29 00:12:48 2003,United States,,
76561197961914041,drodver,https://steamcommunity.com/id/drodver/,Thu Oct  9 22:29:22 2003,,,
76561197961928741,I'm bad and I should feel bad,https://steamcommunity.com/profiles/76561197961928741/,Fri Oct 10 12:57:37 2003,,,
76561197962105356,Shadowdane,https://steamcommunity.com/id/shadowdane/,Fri Oct 17 15:22:20 2003,United States,Virginia,
76561197962235888,nyranger66,https://steamcommunity.com/id/nyranger66/,Thu Oct 23 01:16:31 2003,United States,New York,Smithtown
76561197962379193,atomictoast[jp],https://steamcommunity.com/id/atomictoast/,Tue Oct 28 09:20:30 2003,Japan,Tokyo,Tokyo
76561197962532027,cubictoast,https://steamcommunity.com/id/cubictoast/,,,,
76561197962601990,Gillithonnen,https://steamcommunity.com/id/Vividvoid/,Fri Nov  7 21:51:24 2003,United States,Michigan,
76561197962737339,Hardito,https://steamcommunity.com/id/jh315/,Thu Nov 13 08:49:37 2003,United States,Texas,Austin
76561197962783665,Mugsy,https://steamcommunity.com/id/mugsy/,,,,
76561197963044892,MercFox1,https://steamcommunity.com/id/mercfox1/,Thu Nov 27 10:48:29 2003,United States,Ohio,
76561197963461979,-Raz-,https://steamcommunity.com/id/razlebol/,Sat Dec 20 02:16:00 2003,Canada,Quebec,Montreal
76561197963515074,Pebby,https://steamcommunity.com/id/pebbywebby/,Tue Dec 23 02:38:20 2003,United States,California,
76561197963554593,Visibly Upset,https://steamcommunity.com/id/torazchryx/,Thu Dec 25 05:24:59 2003,United Kingdom (Great Britain),Nottingham,Nottingham
76561197963659500,SebPark,https://steamcommunity.com/profiles/76561197963659500/,Wed Dec 31 09:33:33 2003,,,
76561197963726423,LukeFiveOh,https://steamcommunity.com/id/lukefiveoh/,Sat Jan  3 21:25:51 2004,United States,Pennsylvania,
76561197963770174,sol dont lie,https://steamcommunity.com/id/boomstickah/,Tue Jan  6 22:16:18 2004,United States,,
76561197963782048,sanchez,https://steamcommunity.com/id/sanchezz/,Wed Jan  7 17:14:41 2004,United States,,
76561197964094763,Moonbase,https://steamcommunity.com/id/Moonbase/,,,,
76561197964101926,TroZ,https://steamcommunity.com/id/TroZ/,Sun Jan 25 15:42:47 2004,United States,New York,
76561197964270785,Melkore,https://steamcommunity.com/id/melkore/,Mon Feb  2 14:47:44 2004,,,
76561197964284613,gdeck,https://steamcommunity.com/id/geedeck/,Tue Feb  3 11:47:02 2004,United States,Ohio,Columbus
76561197964618188,Poe,https://steamcommunity.com/profiles/76561197964618188/,,,,
76561197964742403,Symphony,https://steamcommunity.com/profiles/76561197964742403/,,,,
76561197964851220,PlanetPerfecto,https://steamcommunity.com/id/PlanetPerfecto/,,,,
76561197965051188,lambadomy,https://steamcommunity.com/profiles/76561197965051188/,Sat Mar 13 23:17:24 2004,,,
76561197965522630,mmmmmoo,https://steamcommunity.com/id/mmmmmoo/,Sat Apr  3 19:52:26 2004,Canada,,
76561197965576021,AOL_h4x0r_69,https://steamcommunity.com/id/tomservo/,Mon Apr  5 16:08:35 2004,United States,Utah,
76561197965876376,Crispy,https://steamcommunity.com/id/CrispyLovesYou/,Fri Apr 16 20:54:27 2004,United States,,
76561197965903917,deject,https://steamcommunity.com/id/deject/,Fri Apr 16 14:32:30 2004,United States,Oklahoma,Oklahoma City
76561197965960291,BigBiker05,https://steamcommunity.com/id/BigBiker05/,Sun Apr 18 18:21:27 2004,United States,California,Redlands
76561197966542310,SpaecKow,https://steamcommunity.com/id/SpaecKow/,Wed May 19 04:16:01 2004,,,
76561197966582861,Furious Styles,https://steamcommunity.com/id/Furious_Styles/,Wed May 19 20:54:42 2004,,,
76561197966647350,virus,https://steamcommunity.com/id/shackvirus/,Tue May 25 00:00:31 2004,United States,California,San Carlos
76561197966944782,Rotten Deadite,https://steamcommunity.com/id/rottendeadite/,Fri Jun 11 14:00:55 2004,United States,Georgia,Atlanta
76561197967399035,MuteMode,https://steamcommunity.com/id/mutemode/,Thu Jul  8 08:54:17 2004,United States,Texas,Austin
76561197967486584,Colorado-based Music Factory,https://steamcommunity.com/id/ColoradoCNC/,Thu Jul 15 17:52:41 2004,United States,California,
76561197967575400,lijeu,https://steamcommunity.com/id/lijeu/,,,,
76561197967649865,Zaun,https://steamcommunity.com/id/Zaun/,Thu Jul 22 21:18:27 2004,Canada,Ontario,Ottawa
76561197967692198,smax,https://steamcommunity.com/id/smax/,Tue Jul 27 00:21:38 2004,,,
76561197967786517,sparkly,https://steamcommunity.com/id/sparkly/,Thu Jul 29 13:22:56 2004,United States,California,Los Angeles
76561197967837961,Soy,https://steamcommunity.com/id/soylentpersons/,Sat Jul 31 13:51:05 2004,United States,Alaska,
76561197967868361,A Zen Master,https://steamcommunity.com/id/azenmaster/,Sun Aug  1 14:37:20 2004,,,
76561197968104977,mankeroo,https://steamcommunity.com/id/mankeroo/,Sun Aug  8 16:42:23 2004,United States,California,
76561197968129882,GameDreamer,https://steamcommunity.com/id/gamedreamer/,Thu Aug 12 00:00:45 2004,United States,Ohio,Cleveland
76561197968185325,ERF,https://steamcommunity.com/id/unknownerf/,Thu Aug 12 02:03:11 2004,,,
76561197968196322,loonyboi,https://steamcommunity.com/id/loonyboi/,Sat Aug 14 15:14:56 2004,United States,Maryland,
76561197968274342,Bear,https://steamcommunity.com/id/chellis/,Tue Aug 17 20:32:12 2004,United States,New Hampshire,
76561197968296488,lacker,https://steamcommunity.com/profiles/76561197968296488/,,,,
76561197968298484,gregbrown,https://steamcommunity.com/id/gregbrown/,Wed Aug 18 20:56:41 2004,United States,North Carolina,Raleigh
76561197968300338,edgewise,https://steamcommunity.com/id/edgewise/,,,,
76561197968322902,s-Paladin,https://steamcommunity.com/id/bhcompy/,Thu Aug 19 18:56:10 2004,United States,California,Seal Beach
76561197968324835,RyDogg,https://steamcommunity.com/id/rydogg1/,Tue Aug 17 15:56:04 2004,United States,Virginia,Richmond
76561197968330113,Reidski,https://steamcommunity.com/id/darkpants/,Tue Aug 17 21:49:42 2004,United States,California,Napa
76561197968348273,rudds,https://steamcommunity.com/id/rudds/,Wed Aug 18 16:23:27 2004,United States,California,
76561197968352565,pancake humper,https://steamcommunity.com/id/pancakehumper/,Wed Aug 18 20:22:49 2004,United States,Massachusetts,Boston
76561197968367163,wargarine,https://steamcommunity.com/id/barichnikov/,Thu Aug 19 10:31:56 2004,Canada,Quebec,Montreal
76561197968376977,Break,https://steamcommunity.com/id/brreeaakk/,Thu Aug 19 17:48:52 2004,United States,Texas,El Paso
76561197968671075,Captain Wow!,https://steamcommunity.com/id/captain_wow/,Tue Aug 31 19:39:34 2004,United States,Colorado,​Centennial​
76561197968674181,monkeygonetoheaven,https://steamcommunity.com/id/monkeygonetoheaven/,,,,
76561197968687378,Dr.DisrespectsHisWife,https://steamcommunity.com/id/poopymchuggins/,Sat Sep  4 00:33:08 2004,United States,Washington,
76561197968711657,Odoyle,https://steamcommunity.com/id/Odoyle/,Thu Sep  2 19:25:58 2004,United States,Georgia,
76561197968716381,Hobereau,https://steamcommunity.com/id/Handelskogge/,,,,
76561197968927716,Harvester,https://steamcommunity.com/id/harvesterr/,,,,
76561197968982243,Skull the Troll,https://steamcommunity.com/profiles/76561197968982243/,Wed Sep 15 17:26:54 2004,United States,,
76561197969204208,chrisremo,https://steamcommunity.com/id/chrisremo/,Wed Sep 29 16:50:41 2004,United States,California,San Francisco
76561197969338086,helvetica,https://steamcommunity.com/id/helvetica/,Wed Oct  6 17:49:36 2004,United States,Michigan,Ann Arbor
76561197969340688,YamatoTwinkie,https://steamcommunity.com/id/YamatoTwinkie/,Wed Oct  6 21:44:10 2004,United States,Florida,Cape Canaveral
76561197969348276,finkydinker,https://steamcommunity.com/id/wtrain/,,,,
76561197969357630,pyide_maybe,https://steamcommunity.com/id/pyide/,Thu Oct  7 14:55:06 2004,,,
76561197969360136,empathe,https://steamcommunity.com/id/empathe/,,,,
76561197969405591,Rice-Rocketeer,https://steamcommunity.com/id/rice-rocketeer/,Fri Oct  8 01:38:25 2004,Canada,Alberta,Edmonton
76561197969420407,DedGecko,https://steamcommunity.com/id/dedgecko/,,,,
76561197969431241,infobiter,https://steamcommunity.com/id/infobiter/,Sat Oct  9 03:46:40 2004,United States,,
76561197969547671,xpresoadct,https://steamcommunity.com/id/xpresoadct/,Wed Oct 13 04:11:43 2004,United States,Washington,Redmond
76561197969554216,rasputinreborn,https://steamcommunity.com/id/rasputinreborn/,Thu Oct 14 17:58:26 2004,United States,California,
76561197969556262,cltcprd,https://steamcommunity.com/id/cltcprd/,Thu Oct 14 20:15:53 2004,United States,Washington,
76561197969696220,subsonic,https://steamcommunity.com/id/s-subsonic/,Tue Oct 19 18:18:37 2004,United States,,
76561197969707809,Ctl-Alt-l33t,https://steamcommunity.com/id/ctlaltl33t/,Mon Oct 18 14:26:12 2004,United States,Washington,Seattle
76561197969732820,wendigo,https://steamcommunity.com/id/wendigo/,Thu Oct 21 11:40:00 2004,United States,Pennsylvania,
76561197969765131,BaronCalico,https://steamcommunity.com/id/BaronCalico/,Thu Oct 21 02:38:57 2004,United States,Washington,
76561197969920987,Riedlos,https://steamcommunity.com/id/Riedlos/,Wed Oct 27 01:07:02 2004,United States,Texas,Austin
76561197970030335,zebosausamite,https://steamcommunity.com/id/zebo/,Sun Oct 31 17:22:39 2004,United States,,
76561197970129159,feek,https://steamcommunity.com/id/feek/,Fri Nov  5 21:13:41 2004,United States,Pennsylvania,Philadelphia
76561197970165690,Happy Cat,https://steamcommunity.com/id/happy-cat/,Mon Nov  8 21:22:51 2004,,,
76561197970221154,c0brac0bra,https://steamcommunity.com/id/c0brac0bra/,Thu Nov 11 22:09:06 2004,,,
76561197970238929,skankcore,https://steamcommunity.com/id/skankcore/,Thu Nov 11 17:49:17 2004,United States,,
76561197970290814,mwasher,https://steamcommunity.com/id/mwasher/,Sun Nov 14 20:54:54 2004,United States,,
76561197970315823,BagelBoy,https://steamcommunity.com/id/bagelboy/,Mon Nov 15 03:51:47 2004,United States,,
76561197970316202,corey,https://steamcommunity.com/id/hugesloth/,Mon Nov 15 18:37:33 2004,United States,California,San Diego
76561197970323956,kiowa,https://steamcommunity.com/profiles/76561197970323956/,Tue Nov 16 02:09:49 2004,,,
76561197970325372,RedLink,https://steamcommunity.com/id/shinika/,Tue Nov 16 03:31:28 2004,United States,Georgia,Alpharetta
76561197970343771,Torak,https://steamcommunity.com/id/torak375/,Tue Nov 16 00:03:34 2004,United States,,
76561197970372210,eeeealmo,https://steamcommunity.com/id/eeeealmo/,Tue Nov 16 11:29:57 2004,United States,California,Santa Clara
76561197970477008,Maddog_Delphi97,https://steamcommunity.com/id/Maddog_Delphi97/,Tue Nov 16 19:10:40 2004,,,
76561197970496388,K1Bond007,https://steamcommunity.com/id/K1Bond007/,Tue Nov 16 20:10:20 2004,United States,Illinois,
76561197970537807,Wheatloaf,https://steamcommunity.com/id/wheatloaf/,Tue Nov 16 19:55:03 2004,Canada,,
76561197970543321,Borris..,https://steamcommunity.com/profiles/76561197970543321/,Tue Nov 16 20:31:42 2004,,,
76561197970543344,zen2k,https://steamcommunity.com/id/zen2k/,Wed Nov 17 05:04:25 2004,United States,,
76561197970580244,lone,https://steamcommunity.com/profiles/76561197970580244/,Wed Nov 17 12:06:18 2004,,,
76561197970610844,Venguard,https://steamcommunity.com/id/Venguard/,Wed Nov 17 15:55:53 2004,Ireland,,
76561197970655831,Qball,https://steamcommunity.com/id/q_ball/,Wed Nov 17 17:17:11 2004,United States,California,Santa Ana
76561197970753913,Lunix,https://steamcommunity.com/id/Clue222/,Thu Nov 18 20:41:24 2004,,,
76561197970767347,OverloadUT,https://steamcommunity.com/id/overloadut/,Fri Nov 19 03:04:37 2004,United States,California,Novato
76561197970832379,chandlerbing,https://steamcommunity.com/id/chandlerbing/,Fri Nov 19 19:52:04 2004,Canada,Ontario,Toronto
76561197970947768,bcyde,https://steamcommunity.com/id/bcyde/,Sun Nov 21 21:15:11 2004,United States,Arizona,Goodyear
76561197971025345,Jokermax,https://steamcommunity.com/id/jokermax/,,,,
76561197971027969,e3_Jeb,https://steamcommunity.com/id/maebycar/,Mon Nov 22 23:07:01 2004,United States,California,San Francisco
76561197971096253,Gulik,https://steamcommunity.com/id/gulik/,,,,
76561197971169524,jimmygasms,https://steamcommunity.com/id/jimmy_legs/,Fri Nov 26 20:14:42 2004,United States,Florida,Orlando
76561197971191505,voice,https://steamcommunity.com/profiles/76561197971191505/,Fri Nov 26 16:47:06 2004,,,
76561197971263468,flagg209,https://steamcommunity.com/id/flagg209/,Sun Nov 28 22:21:27 2004,United States,Pennsylvania,Phoenixville
76561197971400048,Piggles ULTRAPRO,https://steamcommunity.com/id/PigglesULTRAPRO/,Thu Dec  2 20:49:25 2004,United States,Washington,
76561197971718323,fongquardt,https://steamcommunity.com/id/fongquardt/,,,,
76561197971886941,RikiTiki2,https://steamcommunity.com/id/rikitiki2/,Wed Dec 15 22:05:27 2004,United States,Texas,Austin
76561197972088592,aldo,https://steamcommunity.com/id/aldoxzx/,,,,
